"Date","variable","value","treatment","treat.type","no.param"
2013-05-11,"Mroot.modelled",23.2594933126349,"ambient","1","4"
2013-05-12,"Mroot.modelled",23.7336297859584,"ambient","1","4"
2013-05-13,"Mroot.modelled",24.2042567608802,"ambient","1","4"
2013-05-14,"Mroot.modelled",24.6546117386041,"ambient","1","4"
2013-05-15,"Mroot.modelled",25.1106110599106,"ambient","1","4"
2013-05-16,"Mroot.modelled",25.5812551011598,"ambient","1","4"
2013-05-17,"Mroot.modelled",26.0577478091224,"ambient","1","4"
2013-05-18,"Mroot.modelled",26.5474849240382,"ambient","1","4"
2013-05-19,"Mroot.modelled",27.0658235572323,"ambient","1","4"
2013-05-20,"Mroot.modelled",27.6117252609801,"ambient","1","4"
2013-05-21,"Mroot.modelled",28.1751367796987,"ambient","1","4"
2013-05-22,"Mroot.modelled",28.7337492455487,"ambient","1","4"
2013-05-23,"Mroot.modelled",29.2647569871673,"ambient","1","4"
2013-05-24,"Mroot.modelled",29.7664603484354,"ambient","1","4"
2013-05-25,"Mroot.modelled",30.2631889232512,"ambient","1","4"
2013-05-26,"Mroot.modelled",30.7737226287595,"ambient","1","4"
2013-05-27,"Mroot.modelled",31.3079045238001,"ambient","1","4"
2013-05-28,"Mroot.modelled",31.8315207465451,"ambient","1","4"
2013-05-29,"Mroot.modelled",32.3394411832601,"ambient","1","4"
2013-05-30,"Mroot.modelled",32.8221019279971,"ambient","1","4"
2013-05-31,"Mroot.modelled",33.3162441953103,"ambient","1","4"
2013-06-01,"Mroot.modelled",33.8315123545559,"ambient","1","4"
2013-06-02,"Mroot.modelled",34.3155938670297,"ambient","1","4"
2013-06-03,"Mroot.modelled",34.7540761112223,"ambient","1","4"
2013-06-04,"Mroot.modelled",35.2261112266497,"ambient","1","4"
2013-06-05,"Mroot.modelled",35.7379631637981,"ambient","1","4"
2013-06-06,"Mroot.modelled",36.2615109012536,"ambient","1","4"
2013-06-07,"Mroot.modelled",36.7504872963613,"ambient","1","4"
2013-06-08,"Mroot.modelled",37.2252141325969,"ambient","1","4"
2013-06-09,"Mroot.modelled",37.7042917977705,"ambient","1","4"
2013-06-10,"Mroot.modelled",38.2143132659832,"ambient","1","4"
2013-06-11,"Mroot.modelled",38.7211411475525,"ambient","1","4"
2013-06-12,"Mroot.modelled",39.2566697323644,"ambient","1","4"
2013-06-13,"Mroot.modelled",39.7621674904951,"ambient","1","4"
2013-06-14,"Mroot.modelled",40.2853823267978,"ambient","1","4"
2013-06-15,"Mroot.modelled",40.8549813197461,"ambient","1","4"
2013-06-16,"Mroot.modelled",41.4479454066988,"ambient","1","4"
2013-06-17,"Mroot.modelled",42.0817289629352,"ambient","1","4"
2013-06-18,"Mroot.modelled",42.7278747437451,"ambient","1","4"
2013-06-19,"Mroot.modelled",43.4030065068419,"ambient","1","4"
2013-06-20,"Mroot.modelled",44.0829193671916,"ambient","1","4"
2013-06-21,"Mroot.modelled",44.7803760248059,"ambient","1","4"
2013-06-22,"Mroot.modelled",45.5034323134916,"ambient","1","4"
2013-06-23,"Mroot.modelled",46.2465670024107,"ambient","1","4"
2013-06-24,"Mroot.modelled",46.9407089160699,"ambient","1","4"
2013-06-25,"Mroot.modelled",47.5827176377653,"ambient","1","4"
2013-06-26,"Mroot.modelled",48.1648205193078,"ambient","1","4"
2013-06-27,"Mroot.modelled",48.7337128685307,"ambient","1","4"
2013-06-28,"Mroot.modelled",49.2901245717476,"ambient","1","4"
2013-06-29,"Mroot.modelled",49.8358988800488,"ambient","1","4"
2013-06-30,"Mroot.modelled",50.3151794326721,"ambient","1","4"
2013-07-01,"Mroot.modelled",50.8131431484183,"ambient","1","4"
2013-07-02,"Mroot.modelled",51.383544924076,"ambient","1","4"
2013-07-03,"Mroot.modelled",52.030035579551,"ambient","1","4"
2013-07-04,"Mroot.modelled",52.7540965537732,"ambient","1","4"
2013-07-05,"Mroot.modelled",53.5325188972359,"ambient","1","4"
2013-07-06,"Mroot.modelled",54.3676032415787,"ambient","1","4"
2013-07-07,"Mroot.modelled",55.2576770247735,"ambient","1","4"
2013-07-08,"Mroot.modelled",56.1944986094977,"ambient","1","4"
2013-07-09,"Mroot.modelled",57.1633625644991,"ambient","1","4"
2013-07-10,"Mroot.modelled",58.1012940831437,"ambient","1","4"
2013-07-11,"Mroot.modelled",58.9872646164743,"ambient","1","4"
2013-07-12,"Mroot.modelled",59.9052995538532,"ambient","1","4"
2013-07-13,"Mroot.modelled",60.8238362393538,"ambient","1","4"
2013-07-14,"Mroot.modelled",61.7268362509995,"ambient","1","4"
2013-07-15,"Mroot.modelled",62.6379051169374,"ambient","1","4"
2013-07-16,"Mroot.modelled",63.4840673706469,"ambient","1","4"
2013-07-17,"Mroot.modelled",64.3103357459478,"ambient","1","4"
2013-07-18,"Mroot.modelled",65.1339830365242,"ambient","1","4"
2013-07-19,"Mroot.modelled",65.9490101285167,"ambient","1","4"
2013-07-20,"Mroot.modelled",66.6769250007368,"ambient","1","4"
2013-07-21,"Mroot.modelled",67.4542396452111,"ambient","1","4"
2013-07-22,"Mroot.modelled",68.3117232550085,"ambient","1","4"
2013-07-23,"Mroot.modelled",69.2447868319118,"ambient","1","4"
2013-07-24,"Mroot.modelled",70.2418660280392,"ambient","1","4"
2013-07-25,"Mroot.modelled",71.2906699411606,"ambient","1","4"
2013-07-26,"Mroot.modelled",72.4124931194857,"ambient","1","4"
2013-07-27,"Mroot.modelled",73.6104219263001,"ambient","1","4"
2013-07-28,"Mroot.modelled",74.8699802247579,"ambient","1","4"
2013-07-29,"Mroot.modelled",76.1390505799254,"ambient","1","4"
2013-07-30,"Mroot.modelled",77.3992918376022,"ambient","1","4"
2013-07-31,"Mroot.modelled",78.6173809292851,"ambient","1","4"
2013-08-01,"Mroot.modelled",79.7344851832539,"ambient","1","4"
2013-08-02,"Mroot.modelled",80.8843158143392,"ambient","1","4"
2013-08-03,"Mroot.modelled",82.0482635998498,"ambient","1","4"
2013-08-04,"Mroot.modelled",83.2457519034405,"ambient","1","4"
2013-08-05,"Mroot.modelled",84.447601645541,"ambient","1","4"
2013-08-06,"Mroot.modelled",85.6919193167721,"ambient","1","4"
2013-08-07,"Mroot.modelled",86.9470035116823,"ambient","1","4"
2013-08-08,"Mroot.modelled",88.2311413519327,"ambient","1","4"
2013-08-09,"Mroot.modelled",89.4774920715974,"ambient","1","4"
2013-08-10,"Mroot.modelled",90.7577769943055,"ambient","1","4"
2013-08-11,"Mroot.modelled",92.084834889991,"ambient","1","4"
2013-08-12,"Mroot.modelled",93.4826105772793,"ambient","1","4"
2013-08-13,"Mroot.modelled",94.8828992766276,"ambient","1","4"
2013-08-14,"Mroot.modelled",96.3411863501822,"ambient","1","4"
2013-08-15,"Mroot.modelled",97.8165656334903,"ambient","1","4"
2013-08-16,"Mroot.modelled",99.3312003543593,"ambient","1","4"
2013-08-17,"Mroot.modelled",100.90909888524,"ambient","1","4"
2013-08-18,"Mroot.modelled",102.510632662488,"ambient","1","4"
2013-08-19,"Mroot.modelled",104.12000328989,"ambient","1","4"
2013-08-20,"Mroot.modelled",105.776391086819,"ambient","1","4"
2013-08-21,"Mroot.modelled",107.514257991106,"ambient","1","4"
2013-08-22,"Mroot.modelled",109.318443082132,"ambient","1","4"
2013-08-23,"Mroot.modelled",111.113546907617,"ambient","1","4"
2013-08-24,"Mroot.modelled",112.764449550492,"ambient","1","4"
2013-08-25,"Mroot.modelled",114.461569611272,"ambient","1","4"
2013-08-26,"Mroot.modelled",116.21836731748,"ambient","1","4"
2013-08-27,"Mroot.modelled",118.036244242626,"ambient","1","4"
2013-08-28,"Mroot.modelled",119.853930038288,"ambient","1","4"
2013-08-29,"Mroot.modelled",121.665098985982,"ambient","1","4"
2013-08-30,"Mroot.modelled",123.44486043493,"ambient","1","4"
2013-08-31,"Mroot.modelled",125.20387534363,"ambient","1","4"
2013-09-01,"Mroot.modelled",126.961406098616,"ambient","1","4"
2013-09-02,"Mroot.modelled",128.74532284264,"ambient","1","4"
2013-09-03,"Mroot.modelled",130.545902104192,"ambient","1","4"
2013-09-04,"Mroot.modelled",132.384529920074,"ambient","1","4"
2013-09-05,"Mroot.modelled",134.258005509505,"ambient","1","4"
2013-09-06,"Mroot.modelled",136.126211681728,"ambient","1","4"
2013-09-07,"Mroot.modelled",138.009006638178,"ambient","1","4"
2013-09-08,"Mroot.modelled",139.835005539596,"ambient","1","4"
2013-09-09,"Mroot.modelled",141.54380700873,"ambient","1","4"
2013-09-10,"Mroot.modelled",143.213131467068,"ambient","1","4"
2013-09-11,"Mroot.modelled",144.822258180409,"ambient","1","4"
2013-09-12,"Mroot.modelled",146.479617423963,"ambient","1","4"
2013-09-13,"Mroot.modelled",148.246502269354,"ambient","1","4"
2013-09-14,"Mroot.modelled",150.116019465914,"ambient","1","4"
2013-09-15,"Mroot.modelled",152.029240147545,"ambient","1","4"
2013-09-16,"Mroot.modelled",154.057880437788,"ambient","1","4"
2013-09-17,"Mroot.modelled",155.975670658189,"ambient","1","4"
2013-09-18,"Mroot.modelled",158.050450021072,"ambient","1","4"
2013-09-19,"Mroot.modelled",160.133367160698,"ambient","1","4"
2013-09-20,"Mroot.modelled",162.285978980991,"ambient","1","4"
2013-09-21,"Mroot.modelled",164.519367805542,"ambient","1","4"
2013-09-22,"Mroot.modelled",166.853201106183,"ambient","1","4"
2013-09-23,"Mroot.modelled",169.185675216386,"ambient","1","4"
2013-09-24,"Mroot.modelled",171.47177575355,"ambient","1","4"
2013-09-25,"Mroot.modelled",173.694817314422,"ambient","1","4"
2013-09-26,"Mroot.modelled",175.920546103056,"ambient","1","4"
2013-09-27,"Mroot.modelled",178.214891836118,"ambient","1","4"
2013-09-28,"Mroot.modelled",180.57055065148,"ambient","1","4"
2013-09-29,"Mroot.modelled",182.87708934805,"ambient","1","4"
2013-09-30,"Mroot.modelled",185.236712349515,"ambient","1","4"
2013-10-01,"Mroot.modelled",187.597007062888,"ambient","1","4"
2013-10-02,"Mroot.modelled",189.892459931988,"ambient","1","4"
2013-10-03,"Mroot.modelled",192.383510262812,"ambient","1","4"
2013-10-04,"Mroot.modelled",194.966150695991,"ambient","1","4"
2013-10-05,"Mroot.modelled",197.678572074607,"ambient","1","4"
2013-10-06,"Mroot.modelled",200.40379577031,"ambient","1","4"
2013-10-07,"Mroot.modelled",203.071993419771,"ambient","1","4"
2013-10-08,"Mroot.modelled",205.828699220598,"ambient","1","4"
2013-10-09,"Mroot.modelled",208.789838133852,"ambient","1","4"
2013-10-10,"Mroot.modelled",211.708239986865,"ambient","1","4"
2013-10-11,"Mroot.modelled",214.264230611384,"ambient","1","4"
2013-10-12,"Mroot.modelled",216.841927490325,"ambient","1","4"
2013-10-13,"Mroot.modelled",219.379878055019,"ambient","1","4"
2013-10-14,"Mroot.modelled",221.735122952876,"ambient","1","4"
2013-10-15,"Mroot.modelled",224.354615586824,"ambient","1","4"
2013-10-16,"Mroot.modelled",227.050184974484,"ambient","1","4"
2013-10-17,"Mroot.modelled",229.812020241035,"ambient","1","4"
2013-10-18,"Mroot.modelled",232.565014103419,"ambient","1","4"
2013-10-19,"Mroot.modelled",235.584591586184,"ambient","1","4"
2013-10-20,"Mroot.modelled",238.827100530332,"ambient","1","4"
2013-10-21,"Mroot.modelled",242.243569456417,"ambient","1","4"
2013-10-22,"Mroot.modelled",245.393275621785,"ambient","1","4"
2013-10-23,"Mroot.modelled",248.155450443586,"ambient","1","4"
2013-10-24,"Mroot.modelled",250.804202141175,"ambient","1","4"
2013-10-25,"Mroot.modelled",253.834385223592,"ambient","1","4"
2013-10-26,"Mroot.modelled",256.973500086485,"ambient","1","4"
2013-10-27,"Mroot.modelled",260.132883348591,"ambient","1","4"
2013-10-28,"Mroot.modelled",263.38770316318,"ambient","1","4"
2013-10-29,"Mroot.modelled",266.714668292506,"ambient","1","4"
2013-10-30,"Mroot.modelled",270.050007283896,"ambient","1","4"
2013-10-31,"Mroot.modelled",273.794767464275,"ambient","1","4"
2013-11-01,"Mroot.modelled",277.582400277465,"ambient","1","4"
2013-11-02,"Mroot.modelled",281.209918447173,"ambient","1","4"
2013-11-03,"Mroot.modelled",284.582951583085,"ambient","1","4"
2013-11-04,"Mroot.modelled",287.666968936538,"ambient","1","4"
2013-11-05,"Mroot.modelled",291.123473382767,"ambient","1","4"
2013-11-06,"Mroot.modelled",294.600851960035,"ambient","1","4"
2013-11-07,"Mroot.modelled",298.224432497271,"ambient","1","4"
2013-11-08,"Mroot.modelled",301.704987823345,"ambient","1","4"
2013-11-09,"Mroot.modelled",304.825000087885,"ambient","1","4"
2013-11-10,"Mroot.modelled",307.816189782152,"ambient","1","4"
2013-11-11,"Mroot.modelled",310.922766754813,"ambient","1","4"
2013-11-12,"Mroot.modelled",314.087059297423,"ambient","1","4"
2013-11-13,"Mroot.modelled",317.279521253252,"ambient","1","4"
2013-11-14,"Mroot.modelled",320.511404617037,"ambient","1","4"
2013-11-15,"Mroot.modelled",323.894593309595,"ambient","1","4"
2013-11-16,"Mroot.modelled",327.571201344326,"ambient","1","4"
2013-11-17,"Mroot.modelled",331.494946885104,"ambient","1","4"
2013-11-18,"Mroot.modelled",335.172232720861,"ambient","1","4"
2013-11-19,"Mroot.modelled",338.583683122559,"ambient","1","4"
2013-11-20,"Mroot.modelled",342.322482285391,"ambient","1","4"
2013-11-21,"Mroot.modelled",346.162651960683,"ambient","1","4"
2013-11-22,"Mroot.modelled",350.017224701079,"ambient","1","4"
2013-11-23,"Mroot.modelled",353.504867054241,"ambient","1","4"
2013-11-24,"Mroot.modelled",357.06657859548,"ambient","1","4"
2013-11-25,"Mroot.modelled",360.743819867533,"ambient","1","4"
2013-11-26,"Mroot.modelled",364.421854000739,"ambient","1","4"
2013-11-27,"Mroot.modelled",368.420873062365,"ambient","1","4"
2013-11-28,"Mroot.modelled",372.530041299603,"ambient","1","4"
2013-11-29,"Mroot.modelled",376.475988167311,"ambient","1","4"
2013-11-30,"Mroot.modelled",380.232181375467,"ambient","1","4"
2013-12-01,"Mroot.modelled",384.364324050952,"ambient","1","4"
2013-12-02,"Mroot.modelled",388.70121880546,"ambient","1","4"
2013-12-03,"Mroot.modelled",393.041406917489,"ambient","1","4"
2013-12-04,"Mroot.modelled",397.238433472763,"ambient","1","4"
2013-12-05,"Mroot.modelled",401.12640010398,"ambient","1","4"
2013-12-06,"Mroot.modelled",405.35641478026,"ambient","1","4"
2013-12-07,"Mroot.modelled",409.790281896033,"ambient","1","4"
2013-12-08,"Mroot.modelled",414.294869917511,"ambient","1","4"
2013-12-09,"Mroot.modelled",418.589348790273,"ambient","1","4"
2013-12-10,"Mroot.modelled",422.505078891692,"ambient","1","4"
2013-12-11,"Mroot.modelled",426.155668741854,"ambient","1","4"
2013-12-12,"Mroot.modelled",430.142087263822,"ambient","1","4"
2013-12-13,"Mroot.modelled",434.152066438874,"ambient","1","4"
2013-12-14,"Mroot.modelled",437.913014743081,"ambient","1","4"
2013-12-15,"Mroot.modelled",441.396976519947,"ambient","1","4"
2013-12-16,"Mroot.modelled",445.10863488276,"ambient","1","4"
2013-12-17,"Mroot.modelled",449.133977544234,"ambient","1","4"
2013-12-18,"Mroot.modelled",453.629945663206,"ambient","1","4"
2013-12-19,"Mroot.modelled",458.225802104178,"ambient","1","4"
2013-12-20,"Mroot.modelled",462.581327302931,"ambient","1","4"
2013-12-21,"Mroot.modelled",466.307439794548,"ambient","1","4"
2013-12-22,"Mroot.modelled",469.977188310542,"ambient","1","4"
2013-12-23,"Mroot.modelled",472.961173831639,"ambient","1","4"
2013-12-24,"Mroot.modelled",475.329865294362,"ambient","1","4"
2013-12-25,"Mroot.modelled",477.926809443637,"ambient","1","4"
2013-12-26,"Mroot.modelled",480.688723898092,"ambient","1","4"
2013-12-27,"Mroot.modelled",484.367105261653,"ambient","1","4"
2013-12-28,"Mroot.modelled",488.933200533896,"ambient","1","4"
2013-12-29,"Mroot.modelled",493.861730460042,"ambient","1","4"
2013-12-30,"Mroot.modelled",499.730894092702,"ambient","1","4"
2013-12-31,"Mroot.modelled",505.857616371287,"ambient","1","4"
2014-01-01,"Mroot.modelled",511.578494573531,"ambient","1","4"
2014-01-02,"Mroot.modelled",516.799123315409,"ambient","1","4"
2014-01-03,"Mroot.modelled",521.363133281644,"ambient","1","4"
2014-01-04,"Mroot.modelled",525.642855672014,"ambient","1","4"
2014-01-05,"Mroot.modelled",530.285308097432,"ambient","1","4"
2014-01-06,"Mroot.modelled",534.885506989973,"ambient","1","4"
2014-01-07,"Mroot.modelled",539.62741970883,"ambient","1","4"
2014-01-08,"Mroot.modelled",544.689314225978,"ambient","1","4"
2014-01-09,"Mroot.modelled",550.353041318939,"ambient","1","4"
2014-01-10,"Mroot.modelled",556.81552831811,"ambient","1","4"
2014-01-11,"Mroot.modelled",563.763357381784,"ambient","1","4"
2014-01-12,"Mroot.modelled",570.497320627007,"ambient","1","4"
2014-01-13,"Mroot.modelled",577.133106312035,"ambient","1","4"
2014-01-14,"Mroot.modelled",583.946037533999,"ambient","1","4"
2014-01-15,"Mroot.modelled",589.934462199633,"ambient","1","4"
2014-01-16,"Mroot.modelled",594.984631210949,"ambient","1","4"
2014-01-17,"Mroot.modelled",599.293868379452,"ambient","1","4"
2014-01-18,"Mroot.modelled",603.258657561763,"ambient","1","4"
2014-01-19,"Mroot.modelled",607.003646789193,"ambient","1","4"
2014-01-20,"Mroot.modelled",610.936324066918,"ambient","1","4"
2014-01-21,"Mroot.modelled",614.614976939647,"ambient","1","4"
2014-01-22,"Mroot.modelled",618.601259674238,"ambient","1","4"
2014-01-23,"Mroot.modelled",622.891952901551,"ambient","1","4"
2014-01-24,"Mroot.modelled",628.076109353001,"ambient","1","4"
2014-01-25,"Mroot.modelled",633.653488856195,"ambient","1","4"
2014-01-26,"Mroot.modelled",640.11203711218,"ambient","1","4"
2014-01-27,"Mroot.modelled",647.030938848791,"ambient","1","4"
2014-01-28,"Mroot.modelled",654.676359118787,"ambient","1","4"
2014-01-29,"Mroot.modelled",662.081760155224,"ambient","1","4"
2014-01-30,"Mroot.modelled",668.792699518076,"ambient","1","4"
2014-01-31,"Mroot.modelled",675.088799636872,"ambient","1","4"
2014-02-01,"Mroot.modelled",680.981516051585,"ambient","1","4"
2014-02-02,"Mroot.modelled",686.217405870226,"ambient","1","4"
2014-02-03,"Mroot.modelled",690.707817614498,"ambient","1","4"
2014-02-04,"Mroot.modelled",694.79782724124,"ambient","1","4"
2014-02-05,"Mroot.modelled",698.933320362292,"ambient","1","4"
2014-02-06,"Mroot.modelled",703.843902758617,"ambient","1","4"
2014-02-07,"Mroot.modelled",709.398428590597,"ambient","1","4"
2014-02-08,"Mroot.modelled",715.22633020302,"ambient","1","4"
2014-02-09,"Mroot.modelled",721.168941304096,"ambient","1","4"
2014-02-10,"Mroot.modelled",726.772142132878,"ambient","1","4"
2014-02-11,"Mroot.modelled",732.475075233865,"ambient","1","4"
2014-02-12,"Mroot.modelled",737.679811494649,"ambient","1","4"
2014-02-13,"Mroot.modelled",742.16498665608,"ambient","1","4"
2014-02-14,"Mroot.modelled",746.184779961481,"ambient","1","4"
2014-02-15,"Mroot.modelled",749.882579637887,"ambient","1","4"
2014-02-16,"Mroot.modelled",753.56524131835,"ambient","1","4"
2014-02-17,"Mroot.modelled",757.259948493148,"ambient","1","4"
2014-02-18,"Mroot.modelled",761.572019916338,"ambient","1","4"
2014-02-19,"Mroot.modelled",766.292032990139,"ambient","1","4"
2014-02-20,"Mroot.modelled",770.594452468928,"ambient","1","4"
2014-02-21,"Mroot.modelled",775.81278811328,"ambient","1","4"
2014-02-22,"Mroot.modelled",781.46674054952,"ambient","1","4"
2014-02-23,"Mroot.modelled",787.249802859844,"ambient","1","4"
2014-02-24,"Mroot.modelled",792.908104275315,"ambient","1","4"
2014-02-25,"Mroot.modelled",798.414046299792,"ambient","1","4"
2014-02-26,"Mroot.modelled",803.688631600147,"ambient","1","4"
2014-02-27,"Mroot.modelled",808.743389491035,"ambient","1","4"
2014-02-28,"Mroot.modelled",813.528579165422,"ambient","1","4"
2014-03-01,"Mroot.modelled",818.372887017236,"ambient","1","4"
2014-03-02,"Mroot.modelled",823.391035621762,"ambient","1","4"
2014-03-03,"Mroot.modelled",828.465084739252,"ambient","1","4"
2014-03-04,"Mroot.modelled",833.799641041508,"ambient","1","4"
2014-03-05,"Mroot.modelled",839.396812952472,"ambient","1","4"
2014-03-06,"Mroot.modelled",845.505674994148,"ambient","1","4"
2014-03-07,"Mroot.modelled",851.16695662726,"ambient","1","4"
2014-03-08,"Mroot.modelled",856.70000568609,"ambient","1","4"
2014-03-09,"Mroot.modelled",862.261496491193,"ambient","1","4"
2014-03-10,"Mroot.modelled",867.670507234446,"ambient","1","4"
2014-03-11,"Mroot.modelled",872.9491865185,"ambient","1","4"
2014-03-12,"Mroot.modelled",878.303641777161,"ambient","1","4"
2014-03-13,"Mroot.modelled",883.627169092421,"ambient","1","4"
2014-03-14,"Mroot.modelled",888.742552591346,"ambient","1","4"
2014-03-15,"Mroot.modelled",894.0155536034,"ambient","1","4"
2014-03-16,"Mroot.modelled",899.148986273046,"ambient","1","4"
2014-03-17,"Mroot.modelled",904.150583071484,"ambient","1","4"
2014-03-18,"Mroot.modelled",909.157653361551,"ambient","1","4"
2014-03-19,"Mroot.modelled",913.973986661811,"ambient","1","4"
2014-03-20,"Mroot.modelled",918.960452406627,"ambient","1","4"
2014-03-21,"Mroot.modelled",924.05318538547,"ambient","1","4"
2014-03-22,"Mroot.modelled",928.980325112229,"ambient","1","4"
2014-03-23,"Mroot.modelled",934.350427012228,"ambient","1","4"
2014-03-24,"Mroot.modelled",939.679017446681,"ambient","1","4"
2014-03-25,"Mroot.modelled",945.086570839503,"ambient","1","4"
2014-03-26,"Mroot.modelled",951.47615387566,"ambient","1","4"
2014-03-27,"Mroot.modelled",957.083013904291,"ambient","1","4"
2014-03-28,"Mroot.modelled",962.651428033564,"ambient","1","4"
2014-03-29,"Mroot.modelled",968.429787716841,"ambient","1","4"
2014-03-30,"Mroot.modelled",974.34233593864,"ambient","1","4"
2014-03-31,"Mroot.modelled",980.270662197782,"ambient","1","4"
2014-04-01,"Mroot.modelled",986.226496215892,"ambient","1","4"
2014-04-02,"Mroot.modelled",992.126410223455,"ambient","1","4"
2014-04-03,"Mroot.modelled",998.225318650771,"ambient","1","4"
2014-04-04,"Mroot.modelled",1004.02087175909,"ambient","1","4"
2014-04-05,"Mroot.modelled",1008.95999357938,"ambient","1","4"
2014-04-06,"Mroot.modelled",1014.37067339789,"ambient","1","4"
2014-04-07,"Mroot.modelled",1019.7841968144,"ambient","1","4"
2014-04-08,"Mroot.modelled",1025.30414833985,"ambient","1","4"
2014-04-09,"Mroot.modelled",1031.48673377103,"ambient","1","4"
2014-04-10,"Mroot.modelled",1038.08652722177,"ambient","1","4"
2014-04-11,"Mroot.modelled",1044.21093346029,"ambient","1","4"
2014-04-12,"Mroot.modelled",1050.416911725,"ambient","1","4"
2014-04-13,"Mroot.modelled",1056.69832042123,"ambient","1","4"
2014-04-14,"Mroot.modelled",1063.19311177184,"ambient","1","4"
2014-04-15,"Mroot.modelled",1069.85453215104,"ambient","1","4"
2014-04-16,"Mroot.modelled",1076.76756485171,"ambient","1","4"
2014-04-17,"Mroot.modelled",1083.91511998701,"ambient","1","4"
2014-04-18,"Mroot.modelled",1091.44940876951,"ambient","1","4"
2014-04-19,"Mroot.modelled",1099.50675941019,"ambient","1","4"
2014-04-20,"Mroot.modelled",1107.88875818708,"ambient","1","4"
2014-04-21,"Mroot.modelled",1116.50073302806,"ambient","1","4"
2014-04-22,"Mroot.modelled",1125.09563510216,"ambient","1","4"
2014-04-23,"Mroot.modelled",1133.70159191965,"ambient","1","4"
2014-04-24,"Mroot.modelled",1142.46649704646,"ambient","1","4"
2014-04-25,"Mroot.modelled",1150.68994318262,"ambient","1","4"
2014-04-26,"Mroot.modelled",1158.22720556684,"ambient","1","4"
2014-04-27,"Mroot.modelled",1165.2352422875,"ambient","1","4"
2014-04-28,"Mroot.modelled",1171.70356867617,"ambient","1","4"
2014-04-29,"Mroot.modelled",1177.95901985189,"ambient","1","4"
2014-04-30,"Mroot.modelled",1184.07031418035,"ambient","1","4"
2014-05-01,"Mroot.modelled",1189.41599899356,"ambient","1","4"
2014-05-02,"Mroot.modelled",1195.48392505832,"ambient","1","4"
2014-05-03,"Mroot.modelled",1201.41003813047,"ambient","1","4"
2014-05-04,"Mroot.modelled",1207.28470880019,"ambient","1","4"
2014-05-05,"Mroot.modelled",1213.42329830835,"ambient","1","4"
2014-05-06,"Mroot.modelled",1220.00454080002,"ambient","1","4"
2014-05-07,"Mroot.modelled",1226.75014085822,"ambient","1","4"
2014-05-08,"Mroot.modelled",1233.52905152363,"ambient","1","4"
2014-05-09,"Mroot.modelled",1240.11491684206,"ambient","1","4"
2014-05-10,"Mroot.modelled",1246.44387867241,"ambient","1","4"
2014-05-11,"Mroot.modelled",1252.43971461047,"ambient","1","4"
2014-05-12,"Mroot.modelled",1258.20014603129,"ambient","1","4"
2014-05-13,"Mroot.modelled",1263.44648621165,"ambient","1","4"
2014-05-14,"Mroot.modelled",1268.47086598233,"ambient","1","4"
2014-05-15,"Mroot.modelled",1273.54316969066,"ambient","1","4"
2014-05-16,"Mroot.modelled",1278.3378875824,"ambient","1","4"
2014-05-17,"Mroot.modelled",1283.21537557487,"ambient","1","4"
2014-05-18,"Mroot.modelled",1288.12144768627,"ambient","1","4"
2014-05-19,"Mroot.modelled",1293.05069118147,"ambient","1","4"
2014-05-20,"Mroot.modelled",1297.75175225,"ambient","1","4"
2014-05-21,"Mroot.modelled",1302.36006534924,"ambient","1","4"
2014-05-22,"Mroot.modelled",1306.75272982656,"ambient","1","4"
2014-05-23,"Mroot.modelled",1310.87591710936,"ambient","1","4"
2014-05-24,"Mroot.modelled",1314.52001801761,"ambient","1","4"
2014-05-25,"Mroot.modelled",1317.59889771812,"ambient","1","4"
2014-05-26,"Mroot.modelled",1320.47106137442,"ambient","1","4"
2012-12-12,"Mlit.modelled",0,"ambient","1","4"
2012-12-13,"Mlit.modelled",0.00022914352674558,"ambient","1","4"
2012-12-14,"Mlit.modelled",0.000228778390031603,"ambient","1","4"
2012-12-15,"Mlit.modelled",0.000228558740389082,"ambient","1","4"
2012-12-16,"Mlit.modelled",0.000229358140699299,"ambient","1","4"
2012-12-17,"Mlit.modelled",0.000228439528235438,"ambient","1","4"
2012-12-18,"Mlit.modelled",0.000228497146267661,"ambient","1","4"
2012-12-19,"Mlit.modelled",0.000228138680006326,"ambient","1","4"
2012-12-20,"Mlit.modelled",0.000228070299624564,"ambient","1","4"
2012-12-21,"Mlit.modelled",0.000227886247744973,"ambient","1","4"
2012-12-22,"Mlit.modelled",0.000229601915401698,"ambient","1","4"
2012-12-23,"Mlit.modelled",0.00023141354298908,"ambient","1","4"
2012-12-24,"Mlit.modelled",0.00023323539855426,"ambient","1","4"
2012-12-25,"Mlit.modelled",0.000232985679275212,"ambient","1","4"
2012-12-26,"Mlit.modelled",0.000236311646473684,"ambient","1","4"
2012-12-27,"Mlit.modelled",0.000240564888866683,"ambient","1","4"
2012-12-28,"Mlit.modelled",0.000245131923874863,"ambient","1","4"
2012-12-29,"Mlit.modelled",0.000247720844881007,"ambient","1","4"
2012-12-30,"Mlit.modelled",0.000250949304587095,"ambient","1","4"
2012-12-31,"Mlit.modelled",0.000256185180228643,"ambient","1","4"
2013-01-01,"Mlit.modelled",0.000260157010303255,"ambient","1","4"
2013-01-02,"Mlit.modelled",0.000261161000414864,"ambient","1","4"
2013-01-03,"Mlit.modelled",0.000264297223489233,"ambient","1","4"
2013-01-04,"Mlit.modelled",0.000267864019993926,"ambient","1","4"
